abs_sum,coord,group,layer,mask,rank,sq_sum
11.405170237645507,1231,benign_remove_tracking,18,all,6,4.364954800605123
11.2189497128129,439,benign_remove_tracking,18,all,7,3.584976349828114
11.208337545394897,994,benign_remove_tracking,18,all,8,3.2456714620703684
10.887698341161013,609,benign_remove_tracking,18,all,9,3.765636558624614
10.8777558747679,749,benign_remove_tracking,18,all,10,3.023967042222644
10.790391281247139,457,benign_remove_tracking,18,all,11,4.025327865990612
10.57139777764678,771,benign_remove_tracking,18,all,12,2.702555069490906
10.1593500059098,1200,benign_remove_tracking,18,all,13,3.032713076034624
10.130960017442703,1283,benign_remove_tracking,18,all,14,2.8722951044378586
10.12582378089428,700,benign_remove_tracking,18,all,15,2.801624270501941
9.993457142263651,823,benign_remove_tracking,18,all,16,2.6420547143860578
9.880539001896977,1196,benign_remove_tracking,18,all,17,2.496760100513262
9.793630480766296,1076,benign_remove_tracking,18,all,18,3.504479920981794
9.731835845857859,607,benign_remove_tracking,18,all,19,3.1010908718986965
9.690897580236197,1000,benign_remove_tracking,18,all,20,2.272441194761808
5.565387636423111,1231,benign_remove_tracking,18,target,1,3.3313345132473673
5.4693103432655334,1158,benign_remove_tracking,18,target,2,3.9021196571242394
5.216019317507744,541,benign_remove_tracking,18,target,3,2.8948811291701926
5.087361812591553,1421,benign_remove_tracking,18,target,4,2.8444722008753445
4.860740713775158,1162,benign_remove_tracking,18,target,5,2.46645856276378
4.767671123147011,365,benign_remove_tracking,18,target,6,2.4271579553377283
4.678049698472023,1495,benign_remove_tracking,18,target,7,2.5444807022736127
4.670096792280674,1076,benign_remove_tracking,18,target,8,2.4093414951436456
4.666802704334259,609,benign_remove_tracking,18,target,9,2.4353698428380177
4.576366364955902,1365,benign_remove_tracking,18,target,10,2.057794174042705
4.560690268874168,619,benign_remove_tracking,18,target,11,2.1888610499242684
4.542704522609711,1136,benign_remove_tracking,18,target,12,2.21917641915333
4.391552485525608,1172,benign_remove_tracking,18,target,13,2.9149447035181115
4.386599771678448,457,benign_remove_tracking,18,target,14,2.247204253200031
4.381828308105469,1217,benign_remove_tracking,18,target,15,1.8384585157274174
4.369488760828972,994,benign_remove_tracking,18,target,16,1.9390617813162632
4.331940829753876,363,benign_remove_tracking,18,target,17,2.619712951434815
4.3222832679748535,910,benign_remove_tracking,18,target,18,2.2739877720681925
4.21435433998704,1141,benign_remove_tracking,18,target,19,1.8308739211505405
4.174973219633102,607,benign_remove_tracking,18,target,20,2.1250776745854987
15.686720967292786,1421,benign_remove_tracking,19,all,1,8.538808526152323
15.455501019954681,1200,benign_remove_tracking,19,all,2,7.027714366607
12.404139682650566,36,benign_remove_tracking,19,all,3,4.382283795504842
12.291313100606203,427,benign_remove_tracking,19,all,4,4.629141147065877
12.18874105066061,83,benign_remove_tracking,19,all,5,3.8085021749525785
12.175984364002943,306,benign_remove_tracking,19,all,6,5.985274791795391
12.033286325633526,784,benign_remove_tracking,19,all,7,3.610846666303017
11.556460753083229,585,benign_remove_tracking,19,all,8,4.150305825275056
11.548707358771935,1481,benign_remove_tracking,19,all,9,3.7103946084418395
11.371064372360706,518,benign_remove_tracking,19,all,10,3.9707569191826666
11.272545989602804,529,benign_remove_tracking,19,all,11,5.32423128375755
11.247751284390688,571,benign_remove_tracking,19,all,12,3.871365000508723
11.218330565840006,49,benign_remove_tracking,19,all,13,4.89615453084971
11.209628019481897,1359,benign_remove_tracking,19,all,14,3.740775975137488
11.097891379147768,311,benign_remove_tracking,19,all,15,3.1375984733105837
11.068108692765236,1207,benign_remove_tracking,19,all,16,3.4309000480417966
10.88694853335619,1117,benign_remove_tracking,19,all,17,2.8643483167961556
10.714215714484453,433,benign_remove_tracking,19,all,18,3.528818797994256
10.709337249398232,503,benign_remove_tracking,19,all,19,5.119605190896888
10.648712765425444,1245,benign_remove_tracking,19,all,20,3.550898336168813
6.456066012382507,1421,benign_remove_tracking,19,target,1,5.586086078446797
6.257315814495087,1200,benign_remove_tracking,19,target,2,4.281234574833082
6.179345957934856,1523,benign_remove_tracking,19,target,3,4.3716538704728976
6.098107814788818,306,benign_remove_tracking,19,target,4,4.570196748361576
5.9752107709646225,529,benign_remove_tracking,19,target,5,4.021328212052758
5.696650981903076,503,benign_remove_tracking,19,target,6,3.108042306318209
5.65483820438385,1052,benign_remove_tracking,19,target,7,3.42549242211056
5.540551315993071,1240,benign_remove_tracking,19,target,8,3.506493420762492
5.530122071504593,737,benign_remove_tracking,19,target,9,3.3412116606543636
5.467922791838646,1065,benign_remove_tracking,19,target,10,3.423754500489724
5.461641535162926,427,benign_remove_tracking,19,target,11,2.9563505177693328
5.3715425580739975,981,benign_remove_tracking,19,target,12,2.8517202687132395
5.349049583077431,1525,benign_remove_tracking,19,target,13,3.769965437640588
5.34651505947113,195,benign_remove_tracking,19,target,14,3.278470974744174
5.217278391122818,595,benign_remove_tracking,19,target,15,3.004179347105686
5.1997040361166,469,benign_remove_tracking,19,target,16,2.620884720212736
5.169270023703575,1073,benign_remove_tracking,19,target,17,3.7459041026861923
5.130909636616707,36,benign_remove_tracking,19,target,18,2.734424931026771
5.114794969558716,1327,benign_remove_tracking,19,target,19,3.0179349983676573
5.097585365176201,648,benign_remove_tracking,19,target,20,2.9025872560747263
17.682291239500046,1421,benign_remove_tracking,20,all,1,9.259595016720507
17.63979607913643,322,benign_remove_tracking,20,all,2,8.332976171442589
17.477843709290028,968,benign_remove_tracking,20,all,3,6.832483855192756
17.117055900394917,15,benign_remove_tracking,20,all,4,6.758931793574842
16.703353695571423,805,benign_remove_tracking,20,all,5,7.177227775929553
16.265109235420823,1445,benign_remove_tracking,20,all,6,8.67980299927029
15.990764252841473,1385,benign_remove_tracking,20,all,7,7.222662686821981
15.241421699523926,908,benign_remove_tracking,20,all,8,5.485618476969577
14.984060633927584,1217,benign_remove_tracking,20,all,9,6.014676142149008
14.90086300112307,1061,benign_remove_tracking,20,all,10,5.763544460257765
14.865147115662694,1411,benign_remove_tracking,20,all,11,6.280206324815326
14.807914894074202,75,benign_remove_tracking,20,all,12,5.90865758908422
14.73930763732642,1147,benign_remove_tracking,20,all,13,5.947382279742892
14.494567712768912,683,benign_remove_tracking,20,all,14,4.755892714678724
14.493826819118112,273,benign_remove_tracking,20,all,15,5.482765554683681
14.473012208007276,720,benign_remove_tracking,20,all,16,7.053072821883016
14.41094349231571,549,benign_remove_tracking,20,all,17,5.5690408554810285
14.408812949433923,1041,benign_remove_tracking,20,all,18,5.180624184303082
14.345810929313302,1504,benign_remove_tracking,20,all,19,6.370165314342186
14.279860332608223,281,benign_remove_tracking,20,all,20,4.641505545956164
7.637774616479874,582,benign_remove_tracking,20,target,1,7.492239970168746
7.288169875741005,1445,benign_remove_tracking,20,target,2,5.886299181484283
6.798165217041969,992,benign_remove_tracking,20,target,3,4.645734219948929
6.743238031864166,471,benign_remove_tracking,20,target,4,4.964565004574238
6.643238604068756,615,benign_remove_tracking,20,target,5,4.091317394765488
6.627759903669357,322,benign_remove_tracking,20,target,6,4.66265111179223
6.503406330943108,805,benign_remove_tracking,20,target,7,4.065515340182683
6.444739602506161,56,benign_remove_tracking,20,target,8,4.409660947178807
6.437289670109749,707,benign_remove_tracking,20,target,9,5.3517682619226905
6.31297242641449,1439,benign_remove_tracking,20,target,10,4.366586154881101
6.261535257101059,596,benign_remove_tracking,20,target,11,4.825278276210686
6.2442015409469604,1043,benign_remove_tracking,20,target,12,5.108734133952694
6.178347289562225,1217,benign_remove_tracking,20,target,13,3.5929285484253146
6.12229186296463,1504,benign_remove_tracking,20,target,14,4.0031258975832085
6.114822328090668,720,benign_remove_tracking,20,target,15,4.5346707768932255
6.041563883423805,952,benign_remove_tracking,20,target,16,3.8252980919052604
5.981361538171768,129,benign_remove_tracking,20,target,17,3.4989086364992383
5.960001558065414,760,benign_remove_tracking,20,target,18,4.85254489011612
5.936378628015518,996,benign_remove_tracking,20,target,19,3.8111250257041744
5.868901193141937,230,benign_remove_tracking,20,target,20,3.566398711565183
23.50947544723749,281,benign_remove_tracking,21,all,1,12.964811623477438
22.979533284902573,1003,benign_remove_tracking,21,all,2,12.769639974469259
22.72677867114544,408,benign_remove_tracking,21,all,3,13.51175252944548
22.106047809123993,11,benign_remove_tracking,21,all,4,11.228162155335063
21.959094017744064,503,benign_remove_tracking,21,all,5,15.181652128046945
21.87038916349411,463,benign_remove_tracking,21,all,6,15.252599940582044
20.849458448588848,1239,benign_remove_tracking,21,all,7,10.370631912082782
19.8838165178895,113,benign_remove_tracking,21,all,8,12.102241686213267
19.66427955031395,1421,benign_remove_tracking,21,all,9,10.86798643669622
19.151780612766743,1506,benign_remove_tracking,21,all,10,9.894698851021191
19.00681744515896,510,benign_remove_tracking,21,all,11,8.78779345682892
18.99175087735057,1513,benign_remove_tracking,21,all,12,10.021450619815225
18.62820076942444,469,benign_remove_tracking,21,all,13,10.649793768782619
18.60619093477726,92,benign_remove_tracking,21,all,14,8.96271209010764
18.5444762930274,592,benign_remove_tracking,21,all,15,12.231112179117357
18.378545198589563,1198,benign_remove_tracking,21,all,16,9.684092959991649
18.341679494827986,1077,benign_remove_tracking,21,all,17,9.696620806247703
18.108175735920668,218,benign_remove_tracking,21,all,18,9.723630734029951
18.009225219488144,1283,benign_remove_tracking,21,all,19,9.245427279254763
17.987023376859725,1418,benign_remove_tracking,21,all,20,8.0437041817679
9.079355709254742,503,benign_remove_tracking,21,target,1,9.328045125485444
8.982917442917824,113,benign_remove_tracking,21,target,2,7.710585005931069
8.790870785713196,592,benign_remove_tracking,21,target,3,8.504320041522163
8.617016360163689,628,benign_remove_tracking,21,target,4,6.952714131823999
8.597864419221878,408,benign_remove_tracking,21,target,5,7.362683563684418
8.27017056941986,1330,benign_remove_tracking,21,target,6,5.944227437929371
8.074425905942917,463,benign_remove_tracking,21,target,7,8.754838270395322
7.923735946416855,608,benign_remove_tracking,21,target,8,5.664294802002648
7.918620318174362,504,benign_remove_tracking,21,target,9,7.312320392380461
7.721782773733139,1483,benign_remove_tracking,21,target,10,6.402461826160374
7.692320853471756,1446,benign_remove_tracking,21,target,11,6.211216295211551
7.6707423478364944,692,benign_remove_tracking,21,target,12,6.060146261470217
7.645459450781345,910,benign_remove_tracking,21,target,13,7.469705310473028
7.632575422525406,855,benign_remove_tracking,21,target,14,7.549082140052268
7.528241083025932,21,benign_remove_tracking,21,target,15,6.264385310766956
7.4295569360256195,1283,benign_remove_tracking,21,target,16,5.564911812112368
7.415880560874939,1386,benign_remove_tracking,21,target,17,6.665212807057777
7.363382130861282,990,benign_remove_tracking,21,target,18,5.863747944830323
7.31166285276413,157,benign_remove_tracking,21,target,19,5.117971974511473
7.301360830664635,281,benign_remove_tracking,21,target,20,5.927425480788734
19.9230249337852,1291,benign_remove_tracking,22,all,1,14.163174815348968
19.487997323274612,688,benign_remove_tracking,22,all,2,13.63725276806031
17.85172698646784,5,benign_remove_tracking,22,all,3,8.575290499471805
17.65980533696711,645,benign_remove_tracking,22,all,4,9.659518589144776
16.93392628058791,1047,benign_remove_tracking,22,all,5,10.526898139889926
16.884824000298977,968,benign_remove_tracking,22,all,6,11.378775117111303
16.86190091818571,981,benign_remove_tracking,22,all,7,11.791833792219709
16.55593625176698,506,benign_remove_tracking,22,all,8,10.345215891235881
16.53619061410427,746,benign_remove_tracking,22,all,9,8.032394056911683
16.458592798560858,1369,benign_remove_tracking,22,all,10,7.642660927001614
16.30241117812693,1164,benign_remove_tracking,22,all,11,8.836452914219485
16.29045127891004,1220,benign_remove_tracking,22,all,12,8.533457467707752
16.277346894145012,970,benign_remove_tracking,22,all,13,7.6936045548217145
16.265035398304462,571,benign_remove_tracking,22,all,14,9.497811135600093
16.233092352747917,96,benign_remove_tracking,22,all,15,7.511426784588786
16.12488190457225,748,benign_remove_tracking,22,all,16,8.672261936669749
16.097529090940952,1116,benign_remove_tracking,22,all,17,8.923934124401649
16.097505994141102,693,benign_remove_tracking,22,all,18,6.891945865044251
16.073328237980604,850,benign_remove_tracking,22,all,19,6.8946464805941705
16.065008213743567,582,benign_remove_tracking,22,all,20,8.606863755425977
9.190165996551514,678,benign_remove_tracking,22,target,1,9.569910658279142
9.01796442270279,403,benign_remove_tracking,22,target,2,8.432877056196695
8.937814056873322,688,benign_remove_tracking,22,target,3,8.977563297248619
8.552077919244766,981,benign_remove_tracking,22,target,4,8.323255582844894
8.25635740160942,761,benign_remove_tracking,22,target,5,7.478092705311487
8.230257377028465,18,benign_remove_tracking,22,target,6,7.704098626160276
8.197025947272778,401,benign_remove_tracking,22,target,7,7.127412545360039
8.10790303349495,744,benign_remove_tracking,22,target,8,7.495636484928014
8.101503118872643,955,benign_remove_tracking,22,target,9,7.86578531909854
8.083205848932266,506,benign_remove_tracking,22,target,10,7.071044580825956
8.05103574693203,1426,benign_remove_tracking,22,target,11,7.157221525012799
8.029013775289059,31,benign_remove_tracking,22,target,12,6.998555329475146
8.006777435541153,941,benign_remove_tracking,22,target,13,7.1007010337376935
7.8984182476997375,982,benign_remove_tracking,22,target,14,5.892122766660256
7.889899969100952,494,benign_remove_tracking,22,target,15,6.104626065650697
7.851231962442398,883,benign_remove_tracking,22,target,16,6.875423404677748
7.8475978672504425,114,benign_remove_tracking,22,target,17,6.882175435916445
7.846548177301884,1314,benign_remove_tracking,22,target,18,7.216899211770027
7.822170466184616,328,benign_remove_tracking,22,target,19,7.774571220046938
7.813299864530563,149,benign_remove_tracking,22,target,20,8.2525068230063
26.92276442050934,8,benign_remove_tracking,23,all,1,21.327880047194924
25.714114546775818,1309,benign_remove_tracking,23,all,2,22.13522199368119
23.289971381425858,1054,benign_remove_tracking,23,all,3,12.391430426530142
22.656245812773705,169,benign_remove_tracking,23,all,4,13.184494189184583
22.281041868031025,77,benign_remove_tracking,23,all,5,12.543990685304106
21.42988269776106,673,benign_remove_tracking,23,all,6,14.376087473676577
21.387621708214283,124,benign_remove_tracking,23,all,7,13.366446948295986
21.270829170942307,6,benign_remove_tracking,23,all,8,13.168680428002544
21.225032027810812,964,benign_remove_tracking,23,all,9,11.465632065615305
20.825800821185112,388,benign_remove_tracking,23,all,10,13.952859309245198
20.8102586530149,25,benign_remove_tracking,23,all,11,12.690852157174293
20.71259243041277,1341,benign_remove_tracking,23,all,12,11.241038082229862
20.69549383968115,358,benign_remove_tracking,23,all,13,13.679961841972078
20.675990672782063,306,benign_remove_tracking,23,all,14,12.382237204997228
20.67234142124653,52,benign_remove_tracking,23,all,15,17.98217093264582
20.620107259601355,1114,benign_remove_tracking,23,all,16,10.666273799004596
20.61044479906559,430,benign_remove_tracking,23,all,17,11.546144274519298
20.508940793573856,261,benign_remove_tracking,23,all,18,10.331945169496457
20.399483263492584,1229,benign_remove_tracking,23,all,19,10.59467276517914
20.38237603753805,1182,benign_remove_tracking,23,all,20,12.886891001567854
11.880848836153746,68,benign_remove_tracking,23,target,1,16.101439381672627
11.002521514892578,8,benign_remove_tracking,23,target,2,11.407967209235963
9.890303656458855,1309,benign_remove_tracking,23,target,3,12.821671134753931
9.573266685009003,343,benign_remove_tracking,23,target,4,9.042311026108113
9.389065824449062,769,benign_remove_tracking,23,target,5,10.373845047498246
9.202586650848389,1,benign_remove_tracking,23,target,6,8.599178433036123
9.087316989898682,540,benign_remove_tracking,23,target,7,8.675580792749184
9.074797511100769,1115,benign_remove_tracking,23,target,8,8.246336409942629
8.98320534825325,52,benign_remove_tracking,23,target,9,10.70197397338676
8.896350979804993,760,benign_remove_tracking,23,target,10,7.986445340441357
8.864440083503723,1439,benign_remove_tracking,23,target,11,8.992517369099247
8.783314540982246,388,benign_remove_tracking,23,target,12,8.771735671197403
8.767824620008469,322,benign_remove_tracking,23,target,13,8.434203283936348
8.668639898300171,1067,benign_remove_tracking,23,target,14,9.207144325001735
8.652474142611027,1404,benign_remove_tracking,23,target,15,8.00203601182002
8.60931721329689,607,benign_remove_tracking,23,target,16,8.805246664308793
8.533659294247627,1413,benign_remove_tracking,23,target,17,8.71016836893628
8.530936121940613,1260,benign_remove_tracking,23,target,18,11.354131539991876
8.510144770145416,1182,benign_remove_tracking,23,target,19,8.69791173054444
8.504947885870934,398,benign_remove_tracking,23,target,20,7.923154306937684
10.971339772455394,1285,one_time_code,16,all,1,2.8994008518327528
10.847658954560757,793,one_time_code,16,all,2,2.409805371013096
10.079957377747633,18,one_time_code,16,all,3,2.6485575439920437
9.952695914544165,1031,one_time_code,16,all,4,2.55129849164304
9.875507331104018,443,one_time_code,16,all,5,2.8054977760097994
9.820294365286827,588,one_time_code,16,all,6,2.4656849865857455
9.70790083752945,675,one_time_code,16,all,7,2.201567109474799
9.550653759390116,1073,one_time_code,16,all,8,3.5053634047393833
9.35434422828257,696,one_time_code,16,all,9,2.2436838417336964
9.22198037430644,391,one_time_code,16,all,10,2.435967189203424
8.846026386134326,791,one_time_code,16,all,11,2.651739340257911
8.82918113656342,213,one_time_code,16,all,12,3.46611503462269
8.806087227538228,660,one_time_code,16,all,13,1.7132034619565213
8.750552097335458,799,one_time_code,16,all,14,2.329316692068013
8.69564350694418,1234,one_time_code,16,all,15,2.2149633066665864
8.597351455129683,859,one_time_code,16,all,16,1.863193197691535
8.555547378025949,756,one_time_code,16,all,17,2.3440601308211346
8.49536111811176,835,one_time_code,16,all,18,2.453672756391395
8.437927229329944,934,one_time_code,16,all,19,1.7971895655841168
8.436650667339563,113,one_time_code,16,all,20,1.6186472801511114
4.595344215631485,213,one_time_code,16,target,1,2.4851578858205636
4.508397363126278,1073,one_time_code,16,target,2,2.5995513616136976
4.301568113267422,865,one_time_code,16,target,3,2.608571008491227
3.948729947209358,835,one_time_code,16,target,4,1.486228116818214
3.911026544868946,411,one_time_code,16,target,5,2.0325915965107115
3.6214782297611237,1447,one_time_code,16,target,6,1.2275576928726388
3.604128472507,588,one_time_code,16,target,7,1.2639808093637213
3.5684699416160583,158,one_time_code,16,target,8,1.273323516026085
3.4940686523914337,1456,one_time_code,16,target,9,1.2342909079391433
3.4807049483060837,1176,one_time_code,16,target,10,1.0880767083578344
3.4280875846743584,390,one_time_code,16,target,11,1.7378175379098022
3.4275987669825554,551,one_time_code,16,target,12,1.2356269576985766
3.4213299341499805,667,one_time_code,16,target,13,1.3758571544302798
3.406029462814331,755,one_time_code,16,target,14,1.2013734200599202
3.4058551639318466,444,one_time_code,16,target,15,1.5016163046803397
3.3875581678003073,622,one_time_code,16,target,16,1.4214835320457795
3.33748134970665,1086,one_time_code,16,target,17,1.1373106122346983
3.315105512738228,1196,one_time_code,16,target,18,0.9881514775602394
3.285061150789261,696,one_time_code,16,target,19,1.1290870574933138
3.2849253714084625,733,one_time_code,16,target,20,1.2301399326668732
11.88853813149035,769,one_time_code,17,all,1,4.399940390718865
11.10648126527667,1073,one_time_code,17,all,2,7.508912835256553
10.575590485706925,1281,one_time_code,17,all,3,3.132072967857652
10.442386019974947,1159,one_time_code,17,all,4,2.618297294124879
10.310351939871907,1220,one_time_code,17,all,5,2.5979673104048597
10.287839986383915,1421,one_time_code,17,all,6,3.040999942256792
10.230826195329428,1519,one_time_code,17,all,7,2.6974836009470406
10.166522819083184,459,one_time_code,17,all,8,2.9963171221188034
10.024137992411852,688,one_time_code,17,all,9,2.997329136146477
9.997045069932938,1411,one_time_code,17,all,10,2.5076491462288466
9.953468349762261,635,one_time_code,17,all,11,3.6380206405715425
9.909678654745221,1334,one_time_code,17,all,12,3.5383720566416383
9.59390396438539,831,one_time_code,17,all,13,2.604159651827433
9.543598663061857,162,one_time_code,17,all,14,2.22293124962833
9.465965269133449,1241,one_time_code,17,all,15,2.4067526535997272
9.37487307190895,1261,one_time_code,17,all,16,2.844263870451125
9.22804844751954,885,one_time_code,17,all,17,3.660745923393406
9.1995644941926,424,one_time_code,17,all,18,3.2809419036662515
9.186317309737206,1461,one_time_code,17,all,19,2.1558800081869807
9.166417609900236,1443,one_time_code,17,all,20,2.320189242259711
6.820833884179592,1073,one_time_code,17,target,1,6.682635280194448
5.236058684065938,865,one_time_code,17,target,2,3.334065129830687
5.016356326639652,261,one_time_code,17,target,3,2.5608317585755156
4.933718867599964,769,one_time_code,17,target,4,2.548421182386133
4.737576320767403,530,one_time_code,17,target,5,2.466805411800906
4.7374827563762665,1153,one_time_code,17,target,6,2.314823782751512
4.730673059821129,716,one_time_code,17,target,7,2.6834668516729803
4.653061658143997,1070,one_time_code,17,target,8,2.9986273311310976
4.595230557024479,424,one_time_code,17,target,9,2.4533350725320497
4.529964774847031,729,one_time_code,17,target,10,2.0366496120359416
4.527282326482236,1000,one_time_code,17,target,11,2.310981443609651
4.475218012928963,1300,one_time_code,17,target,12,2.5941008971644477
4.471028178930283,885,one_time_code,17,target,13,2.562075545548077
4.454312339425087,1135,one_time_code,17,target,14,2.132806003078798
4.432165965437889,419,one_time_code,17,target,15,2.3033212567814383
4.416726052761078,1108,one_time_code,17,target,16,1.91313137329684
4.3940387815237045,968,one_time_code,17,target,17,1.9305544288186034
4.3884022906422615,1126,one_time_code,17,target,18,2.5721996231845576
4.372144676744938,889,one_time_code,17,target,19,2.413208808668241
4.362858273088932,1093,one_time_code,17,target,20,2.1953240889509855
16.762880355119705,1421,one_time_code,18,all,1,6.395926334109428
14.858279831707478,1065,one_time_code,18,all,2,7.055879616663268
13.031226741150022,212,one_time_code,18,all,3,5.048222451709875
12.285422660410404,702,one_time_code,18,all,4,4.187058630386204
11.69796859845519,713,one_time_code,18,all,5,5.908129845201798
11.690630786120892,1159,one_time_code,18,all,6,3.4761103980065045
11.452834635972977,922,one_time_code,18,all,7,3.8770936930347277
11.44898747652769,894,one_time_code,18,all,8,4.212643804481852
11.42028309777379,961,one_time_code,18,all,9,3.7855033502441713
11.368388328701258,998,one_time_code,18,all,10,5.902887030475677
11.327867854386568,1283,one_time_code,18,all,11,3.012541665988086
11.152227569371462,540,one_time_code,18,all,12,3.5302217018906825
11.076244004070759,1000,one_time_code,18,all,13,3.4409329884983735
11.059662288054824,742,one_time_code,18,all,14,3.555510811048801
10.999877370893955,700,one_time_code,18,all,15,3.7296480816000983
10.97669212706387,1042,one_time_code,18,all,16,3.60090495963483
10.976622441783547,1158,one_time_code,18,all,17,2.866194201135589
10.943490535020828,735,one_time_code,18,all,18,2.9352210832723635
10.879265436902642,569,one_time_code,18,all,19,3.7264590935109103
10.868966709822416,765,one_time_code,18,all,20,4.36087640759396
6.949104383587837,998,one_time_code,18,target,1,5.219930260475065
5.977272316813469,552,one_time_code,18,target,2,4.804890140842041
5.898232512176037,530,one_time_code,18,target,3,5.217104926193616
5.856025665998459,649,one_time_code,18,target,4,3.8919898010512233
5.79891499876976,166,one_time_code,18,target,5,3.8118369911221146
5.7496204525232315,713,one_time_code,18,target,6,4.583509618812033
5.748459577560425,1065,one_time_code,18,target,7,4.803458662290536
5.70325830578804,564,one_time_code,18,target,8,3.340463597719075
5.6814195066690445,212,one_time_code,18,target,9,3.222833102382274
5.52254081517458,429,one_time_code,18,target,10,3.6625319939463434
5.522321626543999,1328,one_time_code,18,target,11,3.9672228640722826
5.5083727315068245,839,one_time_code,18,target,12,3.611859038143278
5.469110772013664,977,one_time_code,18,target,13,2.980896932783672
5.383547157049179,1181,one_time_code,18,target,14,3.081470950020199
5.375378996133804,1395,one_time_code,18,target,15,3.1974708953602997
5.342328101396561,961,one_time_code,18,target,16,2.5976641365020194
5.302509889006615,452,one_time_code,18,target,17,3.1174571545950087
5.275229051709175,1393,one_time_code,18,target,18,2.939780087072852
5.273400887846947,1149,one_time_code,18,target,19,2.891078551530372
5.239394381642342,860,one_time_code,18,target,20,2.736216019545118
17.18629813194275,1421,one_time_code,19,all,1,10.096903903306924
16.66058136895299,1073,one_time_code,19,all,2,19.67326861676859
14.702154461294413,1222,one_time_code,19,all,3,10.954811756190697
14.655381001532078,1200,one_time_code,19,all,4,6.384021765392471
14.54189021140337,1264,one_time_code,19,all,5,9.354044076896734
14.042819829657674,1000,one_time_code,19,all,6,8.077949632201843
13.73859778419137,571,one_time_code,19,all,7,5.935904961916365
13.721770156174898,1048,one_time_code,19,all,8,5.156758840384177
13.712228341028094,1190,one_time_code,19,all,9,9.241228044260836
13.65693387016654,1424,one_time_code,19,all,10,5.973731842525865
13.615343257784843,1414,one_time_code,19,all,11,5.238409855150401
13.578572822734714,971,one_time_code,19,all,12,5.9386232186189325
13.449289180338383,580,one_time_code,19,all,13,10.273264588178066
13.40673104301095,1179,one_time_code,19,all,14,6.253157613872293
13.286230240017176,1271,one_time_code,19,all,15,6.194330906543318
13.267370581626892,665,one_time_code,19,all,16,4.6436668956987255
13.221129350364208,36,one_time_code,19,all,17,4.557120771723715
13.15372596681118,98,one_time_code,19,all,18,7.600939677097459
13.151687234640121,86,one_time_code,19,all,19,4.472467771265357
13.09270117431879,1166,one_time_code,19,all,20,5.013162512339081
11.937031000852585,1073,one_time_code,19,target,1,18.80574829028704
8.34324136376381,1264,one_time_code,19,target,2,7.737407954139978
8.245878398418427,1222,one_time_code,19,target,3,9.26734632116348
8.07516622543335,1190,one_time_code,19,target,4,7.107595199084933
7.95340333878994,223,one_time_code,19,target,5,7.256192381718673
7.828421011567116,793,one_time_code,19,target,6,7.236537620364695
7.7029402405023575,1000,one_time_code,19,target,7,6.368695924287663
7.476940855383873,580,one_time_code,19,target,8,8.743741677216441
7.424089208245277,769,one_time_code,19,target,9,6.167358225470084
7.381696879863739,408,one_time_code,19,target,10,6.637449997959761
7.364232249557972,304,one_time_code,19,target,11,5.8670608647561595
7.183049663901329,453,one_time_code,19,target,12,5.691983253104984
7.178433105349541,425,one_time_code,19,target,13,6.398499549633002
6.812586814165115,6,one_time_code,19,target,14,5.544216929683621
6.66353452205658,415,one_time_code,19,target,15,5.091940290870355
6.647152632474899,1376,one_time_code,19,target,16,5.372632697651211
6.625765301287174,685,one_time_code,19,target,17,5.139595189831951
6.606186240911484,326,one_time_code,19,target,18,6.99538265034097
6.605186924338341,149,one_time_code,19,target,19,4.782003218350125
6.6036172062158585,810,one_time_code,19,target,20,5.3242375167574165
19.372629288583994,322,one_time_code,20,all,1,8.46761744956847
19.084206759929657,946,one_time_code,20,all,2,9.657885370249739
18.965483527630568,482,one_time_code,20,all,3,9.275935129165976
18.868168592453003,1421,one_time_code,20,all,4,10.85218220785305
18.644350610673428,1148,one_time_code,20,all,5,9.687565669979449
18.55398738756776,1257,one_time_code,20,all,6,9.787209087647113
18.44806583970785,683,one_time_code,20,all,7,7.451314320216128
18.031524635851383,15,one_time_code,20,all,8,8.396452599052122
17.731186266988516,281,one_time_code,20,all,9,8.634144021561116
17.54790987074375,703,one_time_code,20,all,10,8.599489330594817
17.533701434731483,996,one_time_code,20,all,11,9.832862991813116
17.328991413116455,549,one_time_code,20,all,12,7.666596569698446
17.10676944255829,1115,one_time_code,20,all,13,7.111593793188508
16.947473663836718,1156,one_time_code,20,all,14,7.091809961807157
16.916723731905222,815,one_time_code,20,all,15,11.72465857608093
16.627070723101497,1319,one_time_code,20,all,16,12.485539399392703
16.560674265027046,1534,one_time_code,20,all,17,8.321701932217255
16.461877778172493,1503,one_time_code,20,all,18,10.627516628563857
16.413174288347363,278,one_time_code,20,all,19,8.265395949872605
16.237093195319176,25,one_time_code,20,all,20,7.878556615898664
9.606528669595718,623,one_time_code,20,target,1,11.444137985720143
9.566730625927448,1319,one_time_code,20,target,2,10.193539017092778
9.476899519562721,1364,one_time_code,20,target,3,11.893399919753277
8.73487213253975,208,one_time_code,20,target,4,8.282644346448535
8.312134452164173,29,one_time_code,20,target,5,9.07834289110745
8.121327579021454,32,one_time_code,20,target,6,6.6436962650546985
8.046899266541004,560,one_time_code,20,target,7,6.8167023768346935
7.974307358264923,1077,one_time_code,20,target,8,7.818009405386475
7.967873975634575,1503,one_time_code,20,target,9,7.998239491995528
